Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,geo_norm,lat,lon
336486,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2014-15,12/1/14,23.93,,Queens,40.642413000000005,-73.77869860005384
336486,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2014-15,12/1/14,23.93,,Queens,40.566103,-73.87734214561439
336486,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2014-15,12/1/14,23.93,,Queens,40.566103,-73.87734214561439
336486,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2014-15,12/1/14,23.93,,Queens,40.566103,-73.87734214561439
336486,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2014-15,12/1/14,23.93,,Queens,40.566103,-73.87734214561439
172724,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2013,12/1/12,20.23,,Borough Park,40.63134351071456,-73.98387341796493
172734,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2013,12/1/12,22.3,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
172088,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2009,6/1/09,21.87,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
549944,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2017,1/1/17,20.99,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
741078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2021,1/1/21,19.0002808,,Long Island City - Astoria,40.75709072833271,-73.93082026087589
172214,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2013,6/1/13,15.94,,Borough Park,40.63134351071456,-73.98387341796493
412588,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2016,12/31/15,15.3,,Canarsie - Flatlands,40.61899007682229,-73.91845562033951
170377,365,Fine particles (PM 2.5),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2012,12/1/11,8.24,,Coney Island,40.583416,-73.97569594277643
170379,365,Fine particles (PM 2.5),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2012,12/1/11,8.32,,Sheepshead Bay,40.5929745,-73.95210167283199
603047,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2018,1/1/18,14.49,,Sheepshead Bay,40.5929745,-73.95210167283199
825731,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2021-22,12/1/21,23.30976235,,Upper East Side,40.772055,-73.95644389970383
176067,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2013,6/1/13,20.7,,East Harlem,40.79613501584754,-73.93945991518123
176025,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2012,6/1/12,21.24,,East Harlem,40.79613501584754,-73.93945991518123
412519,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Annual Average 2016,12/31/15,18.24,,Flushing - Clearview,40.76838962225991,-73.81862623041076
412462,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2016,12/31/15,19.32,,Sunset Park,40.63975939938125,-74.01895011289722
176056,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2013,6/1/13,18.74,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
412456,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2016,12/31/15,20.2,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
825791,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2021-22,12/1/21,21.05258179,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
412435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2016,12/31/15,17.93,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
602708,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Annual Average 2018,1/1/18,17.25,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
825763,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2022,6/1/22,12.54174934,,Sunset Park,40.63975939938125,-74.01895011289722
825730,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2022,6/1/22,15.18150009,,Upper East Side,40.772055,-73.95644389970383
176655,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2012,12/1/11,25.32,,East Harlem,40.79613501584754,-73.93945991518123
176644,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2012,12/1/11,22.88,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
825790,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2022,6/1/22,11.52139831,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
336519,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/1/14,26.39,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
336525,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2014-15,12/1/14,25.37,,Sunset Park,40.63975939938125,-74.01895011289722
175353,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2010-11,12/1/10,32.92,,East Harlem,40.79613501584754,-73.93945991518123
175899,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2009,6/1/09,26.42,,East Harlem,40.79613501584754,-73.93945991518123
176697,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2013,12/1/12,24.75,,East Harlem,40.79613501584754,-73.93945991518123
336558,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2014-15,12/1/14,29.21,,Upper East Side,40.772055,-73.95644389970383
175344,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2010-11,12/1/10,30.6,,Sunset Park,40.63975939938125,-74.01895011289722
175342,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/1/10,32.21,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
176686,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2013,12/1/12,22.28,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
177232,365,Fine particles (PM 2.5),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/1/10,12.79,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
178589,365,Fine particles (PM 2.5),Mean,ppb,UHF42,305,Upper East Side,Annual Average 2013,12/1/12,11.1,,Upper East Side,40.772055,-73.95644389970383
177245,365,Fine particles (PM 2.5),Mean,ppb,UHF42,305,Upper East Side,Winter 2010-11,12/1/10,14.66,,Upper East Side,40.772055,-73.95644389970383
333987,365,Fine particles (PM 2.5),Mean,ppb,UHF42,205,Sunset Park,Winter 2014-15,12/1/14,9.64,,Sunset Park,40.63975939938125,-74.01895011289722
333960,365,Fine particles (PM 2.5),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2014-15,12/1/14,10.16,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
166712,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2010,6/1/10,21.9,,Park Slope and Carroll Gardens,40.676162,-73.99551901165414
166771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2011,6/1/11,21.44,,Park Slope and Carroll Gardens,40.676162,-73.99551901165414
741139,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2020-21,12/1/20,25.88404044,,Stuyvesant Town and Turtle Bay,40.745129000000006,-73.9754723908334
741133,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2020-21,12/1/20,25.80933499,,Clinton and Chelsea,40.7567225,-73.99810528006932
643323,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2018-19,12/1/18,19.11,,Northeast Bronx,40.88280613450043,-73.8387668310174
336733,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2015,1/1/15,32.91,,Midtown,40.750847500000006,-73.98758502076385
643668,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Winter 2018-19,12/1/18,22.76,,Brownsville,40.6713105,-73.91237031965719
166729,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2010,6/1/10,18.4,,Ridgewood and Maspeth,40.708352,-73.88973290044046
166788,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2011,6/1/11,18.46,,Ridgewood and Maspeth,40.708352,-73.88973290044046
178548,365,Fine particles (PM 2.5),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2012,12/1/11,12.42,,Chelsea - Clinton,,
823268,365,Fine particles (PM 2.5),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2022,6/1/22,7.126396863,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
823301,365,Fine particles (PM 2.5),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2022,6/1/22,6.911800513,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
412670,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2015-16,12/1/15,33.44,,Midtown,40.750847500000006,-73.98758502076385
876930,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2023,6/1/23,21.23435622,,Chelsea - Clinton,,
602759,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2018,1/1/18,21.66,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
825740,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2021-22,12/1/21,21.55429779,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
825773,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2021-22,12/1/21,23.33332186,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
602726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2018,1/1/18,21.14,,Downtown - Heights - Slope,40.68095691910223,-73.9916095463224
176048,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2013,6/1/13,14.27,,Northeast Bronx,40.88280613450043,-73.8387668310174
740897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2021,6/1/21,12.38240673,,Northeast Bronx,40.88280613450043,-73.8387668310174
412486,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2016,12/31/15,22.19,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
825739,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2022,6/1/22,13.24042398,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
176636,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2012,12/1/11,20.02,,Northeast Bronx,40.88280613450043,-73.8387668310174
175912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2009,6/1/09,19.35,,Fresh Meadows,,
336549,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2014-15,12/1/14,26.74,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
741050,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2021,6/1/21,10.74879393,,East Flatbush - Flatbush,40.64161012196541,-73.94397206616944
823211,365,Fine particles (PM 2.5),Mean,ppb,CD,105,Midtown (CD5),Summer 2022,6/1/22,8.719927105,,Midtown,40.750847500000006,-73.98758502076385
334011,365,Fine particles (PM 2.5),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2014-15,12/1/14,10.23,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
178568,365,Fine particles (PM 2.5),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2013,12/1/12,8.73,,Northeast Bronx,40.88280613450043,-73.8387668310174
177770,365,Fine particles (PM 2.5),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2009,6/1/09,10.33,,Northeast Bronx,40.88280613450043,-73.8387668310174
742167,365,Fine particles (PM 2.5),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2021,1/1/21,6.493489505,,Northeast Bronx,40.88280613450043,-73.8387668310174
605720,365,Fine particles (PM 2.5),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2018,1/1/18,7.53,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
410794,365,Fine particles (PM 2.5),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2016,12/31/15,7.95,,Central Harlem - Morningside Heights,40.81647698243415,-73.94874222824008
166781,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2011,6/1/11,19.48,,Brownsville,40.6713105,-73.91237031965719
166722,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2010,6/1/10,19.57,,Brownsville,40.6713105,-73.91237031965719
412671,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2016,6/1/16,28.83,,Midtown,40.750847500000006,-73.98758502076385
742328,365,Fine particles (PM 2.5),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2021,6/1/21,8.006196328,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
169407,365,Fine particles (PM 2.5),Mean,ppb,CD,111,East Harlem (CD11),Summer 2011,6/1/11,12.1,,East Harlem,40.79613501584754,-73.93945991518123
169348,365,Fine particles (PM 2.5),Mean,ppb,CD,111,East Harlem (CD11),Summer 2010,6/1/10,12.63,,East Harlem,40.79613501584754,-73.93945991518123
874457,365,Fine particles (PM 2.5),Mean,ppb,UHF42,402,West Queens,Winter 2022-23,12/1/22,6.665068392,,West Queens,40.74504174191641,-73.88390246059564
874459,365,Fine particles (PM 2.5),Mean,ppb,UHF42,402,West Queens,Annual Average 2023,1/1/23,7.068291669,,West Queens,40.74504174191641,-73.88390246059564
177336,365,Fine particles (PM 2.5),Mean,ppb,UHF42,402,West Queens,Winter 2012-13,12/1/12,10.76,,West Queens,40.74504174191641,-73.88390246059564
336788,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2015,6/1/15,15.65,,Morris Park and Bronxdale,40.856682,-73.85130182685882
877153,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2022-23,12/1/22,20.96169918,,Parkchester and Soundview,40.82396,-73.86265657697271
877151,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Annual Average 2023,1/1/23,16.35206527,,Parkchester and Soundview,40.82396,-73.86265657697271
877242,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2023,6/1/23,12.29498083,,Kew Gardens and Woodhaven,40.697319,-73.83420603102374
336745,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2015,1/1/15,22.95,,Morningside Heights and Hamilton Heights,40.8187885,-73.95432935154484
167519,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2009,12/1/08,29.83,,East Harlem,40.79613501584754,-73.93945991518123
167637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2011,12/1/10,27.57,,East Harlem,40.79613501584754,-73.93945991518123
877025,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2023,1/1/23,13.9507122,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
877027,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2022-23,12/1/22,18.29529819,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
336657,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2014-15,12/1/14,23.96,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
741060,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Annual Average 2021,1/1/21,14.68344079,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
876949,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2022-23,12/1/22,22.48203662,,West Queens,40.74504174191641,-73.88390246059564
876947,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Annual Average 2023,1/1/23,18.4099093,,West Queens,40.74504174191641,-73.88390246059564
175446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2012-13,12/1/12,26.15,,West Queens,40.74504174191641,-73.88390246059564
667232,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Winter 2019-20,12/1/19,26.72,,West Queens,40.74504174191641,-73.88390246059564
177840,365,Fine particles (PM 2.5),Mean,ppb,UHF42,402,West Queens,Summer 2010,6/1/10,12.34,,West Queens,40.74504174191641,-73.88390246059564
823239,365,Fine particles (PM 2.5),Mean,ppb,UHF42,402,West Queens,Winter 2021-22,12/1/21,7.128130858,,West Queens,40.74504174191641,-73.88390246059564
177966,365,Fine particles (PM 2.5),Mean,ppb,UHF42,402,West Queens,Summer 2013,6/1/13,10.71,,West Queens,40.74504174191641,-73.88390246059564
410824,365,Fine particles (PM 2.5),Mean,ppb,UHF42,402,West Queens,Annual Average 2016,12/31/15,8.14,,West Queens,40.74504174191641,-73.88390246059564
174135,365,Fine particles (PM 2.5),Mean,ppb,UHF34,410,Rockaways,Annual Average 2009,12/1/08,8.75,,Rockaways,,
174203,365,Fine particles (PM 2.5),Mean,ppb,UHF34,410,Rockaways,Annual Average 2011,12/1/10,8.44,,Rockaways,,
211986,365,Fine particles (PM 2.5),Mean,ppb,UHF34,410,Rockaways,Summer 2014,6/1/14,7.37,,Rockaways,,
334156,365,Fine particles (PM 2.5),Mean,ppb,UHF34,410,Rockaways,Annual Average 2015,1/1/15,7.16,,Rockaways,,
874380,365,Fine particles (PM 2.5),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2023,6/1/23,8.334285294,,Coney Island - Sheepshead Bay,40.59062201456376,-73.95338364763971
169525,365,Fine particles (PM 2.5),Mean,ppb,CD,111,East Harlem (CD11),Summer 2013,6/1/13,10.9,,East Harlem,40.79613501584754,-73.93945991518123
169466,365,Fine particles (PM 2.5),Mean,ppb,CD,111,East Harlem (CD11),Summer 2012,6/1/12,10.99,,East Harlem,40.79613501584754,-73.93945991518123
823551,365,Fine particles (PM 2.5),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2021-22,12/1/21,6.754080068,,Kew Gardens and Woodhaven,40.697319,-73.83420603102374
170391,365,Fine particles (PM 2.5),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2012,12/1/11,8.63,,Kew Gardens and Woodhaven,40.697319,-73.83420603102374
740971,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2020-21,12/1/20,24.08478387,,Union Square - Lower East Side,,
412418,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2015-16,12/1/15,27.51,,Manhattan,40.7781835,-73.96870932895959
412419,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2016,6/1/16,20.56,,Manhattan,40.7781835,-73.96870932895959
740909,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2021,6/1/21,14.18961104,,High Bridge - Morrisania,,
177963,365,Fine particles (PM 2.5),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2013,6/1/13,11.46,,Union Square - Lower East Side,,
410818,365,Fine particles (PM 2.5),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2016,12/31/15,9.53,,Lower Manhattan,,
177964,365,Fine particles (PM 2.5),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2013,6/1/13,12.22,,Lower Manhattan,,
177922,365,Fine particles (PM 2.5),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2012,6/1/12,12.25,,Lower Manhattan,,
823248,365,Fine particles (PM 2.5),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2021-22,12/1/21,8.39859803,,Union Square - Lower East Side,,
177900,365,Fine particles (PM 2.5),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2012,6/1/12,11.03,,High Bridge - Morrisania,,
177942,365,Fine particles (PM 2.5),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2013,6/1/13,10.95,,High Bridge - Morrisania,,
825806,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2021-22,12/1/21,23.43545911,,Manhattan,40.7781835,-73.96870932895959
740930,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2021,6/1/21,11.36657578,,Borough Park,40.63134351071456,-73.98387341796493
412420,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2016,12/31/15,24.35,,Manhattan,40.7781835,-73.96870932895959
741074,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2021,6/1/21,15.66316604,,Upper West Side,40.78891752489024,-73.97505990095844
172654,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2011,12/1/10,22.9,,East New York,40.66756843129575,-73.87902610438496
172586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2009,12/1/08,23.9,,East New York,40.66756843129575,-73.87902610438496
667351,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Annual Average 2020,1/1/20,15.74,,East New York,40.66756843129575,-73.87902610438496
643467,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2018-19,12/1/18,21.57,,East New York,40.66756843129575,-73.87902610438496
877005,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,6/1/23,12.30403871,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
336634,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Annual Average 2015,1/1/15,20.83,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
211656,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2014,6/1/14,15.79,,Fordham - Bronx Park,40.87251694719957,-73.88153384445565
826000,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Winter 2021-22,12/1/21,24.47918464,,Hunts Point and Longwood,40.8148475,-73.889333323804
602972,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Annual Average 2018,1/1/18,20.45,,Hunts Point and Longwood,40.8148475,-73.889333323804
176052,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2013,6/1/13,19.9,,High Bridge - Morrisania,,
175359,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2010-11,12/1/10,35.45,,Union Square - Lower East Side,,
549752,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Annual Average 2017,1/1/17,24.55,,Manhattan,40.7781835,-73.96870932895959
336537,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2014-15,12/1/14,24.9,,Bensonhurst - Bay Ridge,40.61043431558444,-74.01300880859202
172665,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2011,12/1/10,29.3,,Upper West Side,40.78891752489024,-73.97505990095844
211675,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2014,6/1/14,14.58,,Flushing - Clearview,40.76838962225991,-73.81862623041076
177879,365,Fine particles (PM 2.5),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2011,6/1/11,12.59,,Union Square - Lower East Side,,
169480,365,Fine particles (PM 2.5),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2012,6/1/12,11.78,,Greenpoint and Williamsburg,40.7205685,-73.94548638310589
605969,365,Fine particles (PM 2.5),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2018,1/1/18,7.75,,Fort Greene and Brooklyn Heights,40.693448,-73.98141745563242
741140,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2021,6/1/21,18.63333083,,Stuyvesant Town and Turtle Bay,40.745129000000006,-73.9754723908334
741134,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2021,6/1/21,19.19069483,,Clinton and Chelsea,40.7567225,-73.99810528006932
175426,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2012-13,12/1/12,27.11,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
175930,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2010,6/1/10,20.85,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
175985,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2011,6/1/11,28.61,,Upper East Side,40.772055,-73.95644389970383
412493,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Winter 2015-16,12/1/15,28.02,,Upper East Side,40.772055,-73.95644389970383
740921,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2021,6/1/21,11.86223722,,Bedford Stuyvesant - Crown Heights,40.67306852821957,-73.93693399568838
410770,365,Fine particles (PM 2.5),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2016,12/31/15,8.4,,Sunset Park,40.63975939938125,-74.01895011289722
